Timestamp,Phys_Label,AI_Label,AI_Conf,Final_Result,Neck_Change,Nose_Drop
09:30:32.799,Good,hunch,0.82,Bad,0.89,0.10
09:30:35.612,Good,good,0.58,Good,0.91,0.06
09:30:38.530,Good,hunch,0.77,Bad,0.86,0.11
09:30:41.345,Good,hunch,0.83,Bad,0.84,0.09
09:30:44.165,Good,hunch,0.71,Bad,0.87,0.05
09:30:46.936,Good,hunch,0.73,Bad,0.87,0.02
09:30:49.838,Good,hunch,0.64,Good,0.97,0.05
09:30:52.660,Good,hunch,0.68,Good,0.98,0.04
09:30:55.570,Good,hunch,0.71,Bad,0.96,0.03
09:30:58.398,Good,hunch,0.68,Good,0.99,0.03
09:31:01.241,Good,hunch,0.54,Good,1.01,0.02
09:31:04.110,Good,hunch,0.63,Good,1.05,0.01
09:31:06.903,Good,hunch,0.68,Good,0.92,0.08
09:31:09.768,Good,hunch,0.54,Good,1.00,0.02
09:31:12.593,Good,hunch,0.44,Good,0.99,0.01
09:31:15.446,Good,hunch,0.79,Bad,0.88,0.10
09:31:18.216,Good,hunch,0.68,Good,0.98,0.09
09:31:21.108,Good,hunch,0.49,Good,0.91,0.11
09:31:23.884,Good,hunch,0.66,Good,0.95,0.08
09:31:26.697,Good,hunch,0.58,Good,0.87,0.07
09:31:29.572,Good,good,0.54,Good,0.89,0.07
09:31:32.381,Good,good,0.44,Good,0.92,0.04
09:31:35.298,Good,hunch,0.49,Good,0.90,0.04
09:31:38.131,Hunch(Neck),hunch,0.88,Bad,0.69,0.13
09:31:40.998,Hunch(Neck),hunch,0.91,Bad,0.76,0.10
09:31:43.909,Hunch(Neck),hunch,0.87,Bad,0.72,0.08
09:31:46.746,Hunch(Neck),hunch,0.92,Bad,0.78,0.09
09:31:49.542,Hunch(Neck),hunch,0.88,Bad,0.79,0.10
09:31:52.379,Hunch(Neck),hunch,0.83,Bad,0.79,0.09
09:31:55.238,Good,hunch,0.53,Good,0.86,0.06
09:31:58.100,Good,hunch,0.68,Good,0.88,0.02
09:32:00.991,Good,hunch,0.67,Good,0.84,0.10
09:32:03.762,Good,hunch,0.67,Good,0.84,0.09
09:32:06.595,Good,hunch,0.71,Bad,0.90,0.06
09:32:09.377,Good,hunch,0.72,Bad,0.92,0.03
09:32:12.231,Good,hunch,0.68,Good,0.94,0.02
09:32:15.025,Good,hunch,0.70,Bad,0.88,0.05
09:32:17.891,Good,hunch,0.72,Bad,0.97,-0.01
09:32:20.678,Good,hunch,0.66,Good,0.90,0.00
09:32:23.533,Good,hunch,0.70,Good,0.90,0.02
09:32:26.338,Good,hunch,0.51,Good,1.01,0.02
09:32:29.172,Good,good,0.59,Good,0.95,0.03
09:32:31.959,Good,good,0.63,Good,0.96,0.04
09:32:34.837,Good,good,0.55,Good,0.94,0.08
09:32:37.711,Good,good,0.53,Good,0.93,0.06
09:32:40.524,Good,good,0.56,Good,0.96,-0.01
09:32:43.450,Good,good,0.57,Good,0.94,0.02
09:32:46.240,Good,hunch,0.46,Good,0.83,0.14
09:32:49.155,Good,good,0.55,Good,0.98,0.03
09:32:51.952,Good,hunch,0.56,Good,0.87,0.13
09:32:54.766,Good,hunch,0.45,Good,0.87,0.06
09:32:57.568,Good,hunch,0.59,Good,0.91,0.07
09:33:00.486,Good,hunch,0.61,Good,0.87,0.11
09:33:03.295,Good,hunch,0.57,Good,1.03,-0.00
09:33:06.127,Good,hunch,0.72,Bad,1.07,-0.02
09:33:08.885,Good,hunch,0.77,Bad,1.00,0.06
09:33:11.802,Good,good,0.85,Good,0.95,0.01
09:33:14.617,Good,good,0.79,Good,0.94,0.05
09:33:17.839,Good,good,0.73,Good,0.85,0.05
09:33:20.704,Good,good,0.77,Good,0.88,0.04
09:33:23.470,Good,good,0.77,Good,0.88,0.08
09:33:26.334,Good,hunch,0.46,Good,0.89,0.05
09:33:29.123,Good,good,0.71,Good,0.87,0.09
09:33:32.085,Good,good,0.64,Good,0.88,0.09
09:33:34.858,Good,good,0.84,Good,0.98,-0.00
09:33:37.702,Good,hunch,0.71,Bad,0.97,0.09
09:33:40.510,Good,hunch,0.68,Good,0.89,0.10
09:33:43.446,Good,hunch,0.71,Bad,0.97,0.00
09:33:46.219,Good,hunch,0.72,Bad,0.92,0.06
09:33:49.113,Good,good,0.92,Good,1.12,-0.12
09:33:51.954,Good,good,0.59,Good,0.98,0.03
09:33:54.726,Good,hunch,0.49,Good,1.02,0.05
09:33:57.608,Good,hunch,0.53,Good,1.00,0.03
09:34:00.378,Good,hunch,0.59,Good,0.98,0.02
09:34:03.222,Good,good,1.00,Good,0.89,-0.07
09:34:06.140,Hunch(Neck),good,0.59,Bad,0.72,0.07
09:34:09.047,Hunch(Neck),good,0.64,Bad,0.80,0.03
09:34:11.854,Good,good,0.90,Good,0.93,-0.15
09:34:14.658,Good,good,0.87,Good,0.92,-0.10
09:34:17.463,Good,good,0.88,Good,0.93,-0.19
09:34:20.321,Good,good,0.89,Good,0.91,-0.13
09:34:23.211,Good,good,0.88,Good,0.96,-0.16
09:34:26.020,Good,good,0.89,Good,0.89,-0.13
09:34:28.814,Good,good,0.85,Good,0.94,-0.17
09:34:31.610,Good,good,0.88,Good,0.93,-0.17
09:34:34.556,Good,good,0.82,Good,0.90,-0.09
09:34:37.356,Good,good,0.87,Good,0.93,-0.18
09:34:40.170,Good,good,0.88,Good,0.92,-0.14
09:34:42.995,Good,good,0.86,Good,0.93,-0.13
09:34:45.831,Good,good,0.87,Good,0.92,-0.15
09:34:48.650,Good,good,0.86,Good,0.92,-0.16
09:34:51.519,Good,good,0.87,Good,0.91,-0.13
09:34:54.422,Good,good,0.88,Good,0.91,-0.15
09:34:57.203,Good,good,0.89,Good,0.90,-0.17
09:35:00.048,Good,good,0.87,Good,0.91,-0.14
09:35:02.834,Good,good,0.87,Good,0.90,-0.14
09:35:05.774,Good,good,0.87,Good,0.93,-0.17
09:35:08.627,Good,good,0.83,Good,0.89,-0.07
09:35:11.462,Good,good,0.80,Good,0.82,-0.07
09:35:14.274,Good,good,0.91,Good,0.91,-0.08
09:35:17.071,Good,good,0.90,Good,0.93,-0.10
09:35:19.867,Good,good,0.87,Good,0.95,-0.11
09:35:22.797,Good,good,0.87,Good,0.92,-0.11
09:35:25.658,Good,good,0.89,Good,0.93,-0.08
09:35:28.421,Good,good,0.91,Good,0.93,-0.09
09:35:31.376,Good,good,0.88,Good,0.95,-0.09
09:35:34.156,Good,good,0.89,Good,0.91,-0.06
09:35:37.003,Good,good,0.90,Good,0.95,-0.11
09:35:39.800,Good,good,0.89,Good,0.92,-0.10
09:35:42.685,Good,good,0.89,Good,0.93,-0.13
09:35:45.503,Good,good,0.87,Good,0.94,-0.13
09:35:48.462,Good,good,0.88,Good,0.94,-0.13
09:35:51.276,Good,good,0.86,Good,0.93,-0.08
09:35:54.103,Good,good,0.88,Good,0.96,-0.14
09:35:56.885,Good,good,0.88,Good,0.94,-0.13
09:35:59.774,Good,good,0.89,Good,0.96,-0.17
09:36:02.692,Good,good,0.89,Good,0.93,-0.14
09:36:05.552,Good,good,0.88,Good,0.94,-0.15
09:36:08.391,Good,good,0.88,Good,0.93,-0.13
09:36:11.139,Good,good,0.87,Good,0.93,-0.12
09:36:14.125,Good,good,0.87,Good,0.98,-0.19
09:36:16.868,Good,good,0.85,Good,0.96,-0.13
09:36:19.797,Good,good,0.89,Good,0.94,-0.14
09:36:22.594,Good,good,0.87,Good,0.96,-0.14
09:36:25.411,Good,good,0.89,Good,0.98,-0.18
09:36:28.172,Good,good,0.88,Good,0.99,-0.17
09:36:31.083,Good,good,0.88,Good,0.95,-0.12
09:36:33.875,Good,good,0.88,Good,0.95,-0.12
09:36:36.725,Good,good,0.90,Good,0.94,-0.11
09:36:39.602,Good,good,0.84,Good,0.90,-0.08
09:36:42.366,Good,good,0.82,Good,0.90,-0.08
09:36:45.338,Good,good,0.89,Good,0.92,-0.14
09:36:48.139,Good,good,0.85,Good,0.92,-0.14
09:36:50.974,Good,good,0.85,Good,0.91,-0.13
09:36:53.785,Good,good,0.82,Good,0.89,-0.10
09:36:56.669,Good,good,0.85,Good,0.87,-0.08
09:36:59.490,Good,good,0.83,Good,0.88,-0.09
09:37:02.315,Good,good,0.85,Good,0.89,-0.09
09:37:05.072,Good,good,0.84,Good,0.87,-0.09
09:37:08.043,Good,good,0.84,Good,0.90,-0.09
09:37:10.782,Good,good,0.84,Good,0.89,-0.07
09:37:13.702,Good,good,0.85,Good,0.88,-0.09
09:37:16.545,Good,good,0.74,Good,0.85,-0.02
09:37:19.405,Good,good,0.61,Good,0.86,-0.12
09:37:22.288,Good,hunch,0.79,Bad,0.81,0.08
09:37:25.087,Good,hunch,0.66,Good,0.90,0.02
09:37:27.951,Good,good,0.75,Good,1.00,-0.18
09:37:30.767,Good,good,0.80,Good,1.04,-0.23
09:37:33.625,Good,good,0.77,Good,0.97,-0.18
09:37:36.376,Good,good,0.80,Good,1.06,-0.24
09:37:39.325,Good,good,0.80,Good,1.03,-0.26
09:37:42.130,Good,good,0.78,Good,1.05,-0.25
09:37:45.020,Good,good,0.81,Good,1.04,-0.32
09:37:47.827,Good,good,0.84,Good,1.00,-0.23
09:37:50.670,Good,good,0.84,Good,1.03,-0.23
09:37:53.506,Good,good,0.86,Good,0.88,-0.02
12:47:43.998,Lean(Nose),lean,0.89,Bad,0.53,0.18
12:47:45.816,Lean(Nose),lean,0.76,Bad,0.57,0.18
12:47:47.555,Lean(Nose),lean,0.68,Bad,0.60,0.16
12:47:49.459,Good,good,1.00,Good,1.19,-0.10
12:47:51.769,Lean(Nose),lean,0.85,Bad,0.46,0.22
12:47:53.550,Lean(Nose),lean,0.89,Bad,0.45,0.19
12:47:55.392,Good,good,0.95,Good,1.22,-0.05
12:47:57.178,Good,good,0.73,Good,1.10,-0.05
12:47:58.925,Good,good,0.67,Good,0.97,0.10
12:48:00.790,Good,good,0.73,Good,0.96,0.14
12:48:02.582,Good,good,0.75,Good,0.99,0.09
12:48:04.349,Good,good,0.77,Good,1.03,0.05
12:48:06.235,Good,good,0.69,Good,0.98,0.11
12:48:08.051,Good,hunch,0.39,Good,0.95,0.09
12:48:09.823,Good,hunch,0.43,Good,0.95,0.11
12:48:12.953,Good,good,0.73,Good,0.98,0.12
12:48:14.733,Good,good,0.62,Good,0.94,0.14
12:48:16.616,Good,good,0.64,Good,0.98,0.10
12:48:18.416,Good,good,0.67,Good,0.97,0.12
12:48:20.199,Good,hunch,0.43,Good,0.94,0.13
12:48:22.059,Good,good,0.73,Good,0.99,0.13
12:48:23.867,Good,hunch,0.42,Good,0.93,0.12
12:48:25.636,Good,good,0.92,Good,1.02,-0.00
12:48:27.462,Good,lean,0.70,Bad,1.06,-0.15
12:48:29.289,Good,good,0.91,Good,1.41,-0.22
12:48:31.068,Good,hunch,0.80,Bad,1.20,-0.07
12:48:32.879,Lean(Nose),hunch,0.79,Bad,0.71,0.16
12:48:34.668,Good,good,0.89,Good,1.21,-0.17
12:48:36.458,Good,hunch,0.85,Bad,1.11,-0.03
12:48:38.299,Good,tilt,0.92,Bad,1.01,0.02
12:48:40.101,Hunch(Neck),tilt,0.50,Bad,0.82,0.08
12:48:41.874,Lean(Nose),tilt,0.50,Bad,0.72,0.17
12:48:44.809,Hunch(Neck),hunch,0.93,Bad,0.64,0.14
12:48:46.623,Good,good,0.95,Good,1.43,-0.36
12:48:48.422,Good,good,0.78,Good,1.31,-0.18
12:49:02.803,Hunch(Neck),hunch,0.87,Bad,0.85,0.12
12:49:05.307,Lean(Nose),hunch,0.96,Bad,0.70,0.19
12:49:07.084,Good,good,0.83,Good,1.07,0.06
12:49:08.990,Good,good,0.82,Good,1.09,-0.00
12:49:10.753,Good,hunch,0.72,Bad,0.94,0.06
12:49:12.572,Good,hunch,0.71,Bad,0.98,0.08
12:49:14.395,Good,hunch,0.81,Bad,0.93,0.06
12:49:16.156,Good,hunch,0.82,Bad,0.93,0.05
12:49:17.952,Good,good,0.78,Good,0.98,0.03
12:49:19.790,Good,hunch,0.75,Bad,0.95,0.07
12:49:21.575,Good,hunch,0.81,Bad,0.92,0.09
12:49:23.363,Good,hunch,0.76,Bad,0.96,0.10
12:49:26.090,Good,hunch,0.77,Bad,0.91,0.13
12:49:27.846,Good,hunch,0.81,Bad,0.93,0.08
12:49:29.752,Good,hunch,0.74,Bad,0.98,0.09
12:49:31.523,Good,hunch,0.87,Bad,0.91,0.07
12:49:33.294,Good,hunch,0.83,Bad,0.96,0.09
12:49:35.133,Good,hunch,0.81,Bad,0.95,0.07
12:49:36.904,Good,hunch,0.71,Bad,0.97,0.07
12:49:38.672,Good,good,0.75,Good,0.97,0.06
12:49:40.533,Good,good,0.74,Good,0.99,0.04
12:49:42.292,Good,hunch,0.78,Bad,0.94,0.07
12:49:44.064,Good,hunch,0.79,Bad,0.95,0.09
12:49:45.926,Good,hunch,0.79,Bad,0.95,0.11
12:49:47.711,Good,good,0.75,Good,1.01,0.05
12:49:49.487,Good,good,0.62,Good,0.98,0.07
12:49:51.300,Good,hunch,0.79,Bad,0.93,0.07
12:49:53.095,Good,good,0.80,Good,1.22,-0.01
12:49:54.856,Good,good,0.80,Good,1.07,0.02
12:49:56.734,Good,good,0.84,Good,1.16,0.02
12:49:58.566,Good,good,0.80,Good,1.05,0.02
12:50:00.321,Good,good,0.82,Good,1.15,0.05
12:50:02.224,Good,good,0.82,Good,1.09,0.05
12:50:04.006,Good,good,0.79,Good,1.05,0.03
12:50:05.785,Good,good,0.79,Good,1.09,0.00
12:50:07.639,Good,good,0.81,Good,1.15,0.04
12:50:09.404,Good,good,0.81,Good,1.06,0.08
12:50:11.196,Good,hunch,0.90,Bad,0.88,0.09
12:50:13.126,Lean(Nose),hunch,0.66,Bad,0.42,0.37
12:50:14.913,Hunch(Neck),hunch,0.78,Bad,0.68,0.14
12:50:16.754,Lean(Nose),hunch,0.74,Bad,0.58,0.27
12:50:18.537,Good,hunch,0.79,Bad,0.97,0.09
12:50:20.329,Good,hunch,0.78,Bad,1.00,0.11
12:50:22.177,Good,hunch,0.80,Bad,0.97,0.05
12:50:23.961,Good,hunch,0.77,Bad,0.93,0.07
12:50:25.755,Good,hunch,0.79,Bad,0.97,0.07
12:50:27.598,Good,hunch,0.79,Bad,0.92,0.08
12:50:29.355,Good,hunch,0.76,Bad,0.91,0.05
12:50:31.152,Good,hunch,0.78,Bad,0.92,0.08
12:50:33.046,Good,hunch,0.79,Bad,0.96,0.04
12:50:34.801,Good,hunch,0.82,Bad,0.95,0.05
12:50:36.588,Good,hunch,0.78,Bad,1.02,0.12
12:50:38.426,Good,hunch,0.79,Bad,0.99,0.08
12:50:40.215,Good,hunch,0.78,Bad,0.96,0.08
12:50:42.018,Good,hunch,0.79,Bad,0.97,0.08
12:50:44.708,Good,good,0.77,Good,1.08,0.02
12:50:46.486,Good,hunch,0.78,Bad,0.96,0.10
12:50:48.279,Good,hunch,0.80,Bad,0.98,0.12
12:50:50.089,Good,hunch,0.78,Bad,0.97,0.09
12:50:51.864,Good,hunch,0.79,Bad,0.98,0.12
12:50:53.783,Good,hunch,0.78,Bad,0.96,0.11
12:50:55.541,Good,hunch,0.80,Bad,0.99,0.11
12:50:57.340,Good,hunch,0.80,Bad,0.91,0.10
12:50:59.242,Good,hunch,0.79,Bad,0.94,0.09
12:51:01.030,Good,hunch,0.79,Bad,0.95,0.09
12:51:02.799,Good,hunch,0.79,Bad,0.92,0.06
12:51:04.688,Good,hunch,0.78,Bad,0.95,0.08
12:51:06.467,Good,hunch,0.78,Bad,0.94,0.12
12:51:08.244,Good,hunch,0.81,Bad,0.99,0.10
12:51:10.088,Good,hunch,0.80,Bad,0.99,0.09
12:51:11.860,Good,hunch,0.79,Bad,0.96,0.14
12:51:13.607,Good,hunch,0.81,Bad,0.94,0.08
12:51:15.468,Good,hunch,0.78,Bad,0.92,0.12
12:51:17.263,Good,hunch,0.80,Bad,0.92,0.12
12:51:19.039,Good,hunch,0.80,Bad,0.97,0.10
12:51:20.907,Good,hunch,0.78,Bad,0.94,0.08
12:51:22.684,Good,hunch,0.77,Bad,1.00,0.08
12:51:24.447,Good,hunch,0.89,Bad,0.90,0.09
12:51:26.346,Good,good,0.81,Good,1.08,-0.21
12:51:28.140,Good,good,0.83,Good,1.18,-0.35
12:51:29.906,Good,good,0.84,Good,1.20,-0.39
12:51:31.846,Good,good,0.84,Good,1.18,-0.31
12:51:33.615,Good,good,0.84,Good,1.19,-0.31
12:51:35.448,Good,hunch,0.81,Bad,0.89,0.08
12:52:06.569,Good,hunch,0.85,Bad,0.98,0.00
12:52:08.336,Good,hunch,0.83,Bad,0.99,-0.02
12:52:10.133,Good,hunch,0.81,Bad,1.00,-0.02
12:52:12.008,Good,good,0.83,Good,1.15,-0.17
12:52:14.871,Lean(Nose),lean,0.73,Bad,0.40,0.31
12:52:16.615,Lean(Nose),lean,0.52,Bad,0.41,0.30
12:52:18.360,Lean(Nose),lean,0.80,Bad,0.38,0.33
12:52:20.158,Lean(Nose),hunch,0.55,Bad,0.45,0.31
12:52:21.915,Good,good,0.83,Good,1.22,-0.03
12:52:23.685,Good,good,0.75,Good,1.10,-0.02
12:52:25.521,Good,good,0.83,Good,1.22,-0.29
12:52:27.283,Good,tilt,0.49,Good,1.10,-0.08
12:52:29.046,Good,good,0.82,Good,1.24,-0.30
13:29:43.396,Good,hunch,0.60,Good,1.10,-0.08
13:29:45.773,Lean(Nose),lean,0.96,Bad,0.30,0.19
13:29:47.608,Hunch(Neck),lean,0.96,Bad,0.44,0.13
13:29:49.471,Hunch(Neck),lean,0.93,Bad,0.61,0.13
13:29:51.268,Lean(Nose),lean,0.97,Bad,0.60,0.15
13:29:53.083,Hunch(Neck),lean,0.90,Bad,0.51,0.15
13:29:54.860,Good,hunch,0.90,Bad,0.89,0.08
13:29:56.732,Good,good,0.99,Good,1.51,-0.06
13:29:58.537,Lean(Nose),lean,0.66,Bad,0.35,0.17
13:30:00.340,Good,good,0.75,Good,1.77,-0.08
13:30:02.628,Good,good,0.79,Good,2.08,-0.54
13:30:04.471,Good,tilt,0.73,Bad,2.03,-0.51
13:30:06.280,Good,good,0.69,Good,1.66,-0.35
13:30:08.149,Good,good,0.72,Good,1.95,-0.27
13:51:49.648,Hunch(Neck),hunch,0.88,Bad,0.81,0.14
13:51:52.560,Hunch(Neck),hunch,0.98,Bad,0.73,0.13
13:51:55.312,Lean(Nose),hunch,0.77,Bad,0.84,0.23
13:51:58.630,Good,tilt,0.87,Bad,1.03,0.07
13:52:01.376,Good,hunch,0.47,Good,1.10,0.09
13:52:04.318,Good,tilt,0.71,Bad,1.10,0.01
13:52:07.077,Lean(Nose),hunch,0.88,Bad,0.86,0.19
13:52:09.820,Good,hunch,0.71,Bad,1.21,0.06
13:52:12.618,Good,good,1.00,Good,1.17,0.05
13:52:15.406,Good,good,0.95,Good,1.10,-0.04
13:52:18.275,Hunch(Neck),hunch,0.73,Bad,0.86,0.03
13:52:21.005,Hunch(Neck),hunch,0.81,Bad,0.82,0.09
13:52:23.868,Hunch(Neck),hunch,0.80,Bad,0.80,0.13
13:52:26.604,Lean(Nose),hunch,0.49,Bad,0.72,0.18
13:52:29.467,Lean(Nose),hunch,0.60,Bad,0.80,0.22
13:52:32.193,Lean(Nose),hunch,0.79,Bad,0.75,0.25
13:52:35.056,Lean(Nose),tilt,0.54,Bad,0.81,0.29
13:52:37.788,Lean(Nose),hunch,0.80,Bad,0.74,0.28
13:52:40.631,Lean(Nose),tilt,0.96,Bad,0.69,0.22
13:52:43.365,Hunch(Neck),hunch,0.57,Bad,0.72,0.11
13:52:46.259,Hunch(Neck),tilt,0.40,Bad,0.66,0.11
13:52:48.972,Good,tilt,0.92,Bad,0.91,0.05
13:52:51.833,Good,hunch,0.63,Good,1.08,0.06
13:52:54.558,Good,tilt,0.72,Bad,1.26,0.01
13:52:57.400,Good,hunch,0.77,Bad,1.00,0.08
13:53:00.143,Good,hunch,0.68,Good,1.14,0.19
13:53:03.002,Good,hunch,0.55,Good,1.14,0.09
13:53:05.848,Good,tilt,0.85,Bad,1.08,0.05
13:53:08.662,Hunch(Neck),hunch,0.69,Bad,0.87,0.06
13:53:11.502,Good,hunch,0.79,Bad,1.11,0.04
13:53:14.402,Hunch(Neck),tilt,0.84,Bad,0.81,-0.02
13:53:17.181,Hunch(Neck),hunch,0.66,Bad,0.80,-0.02
13:53:19.940,Good,hunch,0.64,Good,0.97,-0.05
13:53:22.782,Good,hunch,0.68,Good,0.95,0.00
13:53:25.538,Hunch(Neck),hunch,0.82,Bad,0.73,0.10
13:53:28.396,Lean(Nose),hunch,0.81,Bad,0.61,0.16
13:53:31.149,Hunch(Neck),hunch,0.79,Bad,0.82,0.14
13:53:34.002,Lean(Nose),hunch,0.90,Bad,0.58,0.22
13:53:36.737,Lean(Nose),hunch,0.81,Bad,0.82,0.15
13:53:39.557,Lean(Nose),tilt,0.65,Bad,0.81,0.22
13:53:42.301,Hunch(Neck),hunch,0.83,Bad,0.79,0.13
13:53:45.135,Hunch(Neck),hunch,0.82,Bad,0.77,0.14
13:53:47.910,Good,tilt,0.55,Good,1.15,0.10
13:53:50.736,Lean(Nose),hunch,0.76,Bad,0.70,0.17
13:53:53.552,Hunch(Neck),hunch,0.88,Bad,0.78,0.11
13:53:56.325,Lean(Nose),hunch,0.82,Bad,0.76,0.21
13:53:59.193,Lean(Nose),hunch,0.86,Bad,0.77,0.19
13:54:01.927,Hunch(Neck),hunch,0.89,Bad,0.76,0.13
13:54:04.779,Hunch(Neck),hunch,0.81,Bad,0.84,0.13
13:54:07.505,Hunch(Neck),tilt,0.71,Bad,0.79,0.15
13:54:10.349,Hunch(Neck),hunch,0.81,Bad,0.74,0.15
13:54:13.123,Hunch(Neck),hunch,0.80,Bad,0.80,0.14
13:54:16.042,Hunch(Neck),hunch,0.69,Bad,0.75,0.12
13:54:18.788,Lean(Nose),hunch,0.81,Bad,0.77,0.16
13:54:21.646,Hunch(Neck),hunch,0.79,Bad,0.77,0.13
13:54:24.406,Lean(Nose),tilt,0.63,Bad,0.79,0.15
13:54:27.299,Lean(Nose),hunch,0.78,Bad,0.80,0.16
13:54:30.051,Lean(Nose),hunch,0.80,Bad,0.77,0.15
13:54:32.897,Lean(Nose),hunch,0.81,Bad,0.67,0.16
13:54:35.642,Lean(Nose),hunch,0.59,Bad,0.77,0.17
13:54:38.476,Hunch(Neck),tilt,0.72,Bad,0.82,0.15
13:54:41.224,Lean(Nose),hunch,0.83,Bad,0.77,0.17
13:54:44.088,Hunch(Neck),hunch,0.82,Bad,0.79,0.13
13:54:46.967,Lean(Nose),hunch,0.68,Bad,0.75,0.20
13:54:49.782,Lean(Nose),hunch,0.80,Bad,0.72,0.20
13:54:52.612,Hunch(Neck),hunch,0.63,Bad,0.69,0.11
13:54:55.348,Lean(Nose),tilt,0.46,Bad,0.61,0.22
13:54:58.213,Lean(Nose),hunch,0.29,Bad,0.60,0.20
13:55:00.958,Lean(Nose),tilt,0.88,Bad,0.61,0.19
13:55:03.793,Lean(Nose),hunch,0.42,Bad,0.43,0.20
13:55:07.365,Hunch(Neck),hunch,0.81,Bad,0.76,0.14
13:55:10.199,Lean(Nose),hunch,0.80,Bad,0.72,0.16
13:55:12.924,Lean(Nose),hunch,0.78,Bad,0.71,0.16
13:55:15.717,Lean(Nose),hunch,0.80,Bad,0.70,0.17
13:55:18.452,Hunch(Neck),hunch,0.82,Bad,0.73,0.13
13:55:21.313,Hunch(Neck),hunch,0.84,Bad,0.71,0.10
13:55:24.110,Hunch(Neck),hunch,0.82,Bad,0.69,0.14
13:55:26.907,Hunch(Neck),hunch,0.82,Bad,0.71,0.11
13:55:29.764,Lean(Nose),hunch,0.80,Bad,0.68,0.17
13:55:32.509,Hunch(Neck),hunch,0.82,Bad,0.65,0.15
13:55:35.340,Lean(Nose),hunch,0.88,Bad,0.76,0.19
13:55:38.087,Lean(Nose),hunch,0.88,Bad,0.65,0.19
13:55:40.914,Lean(Nose),hunch,0.81,Bad,0.73,0.19
13:55:43.661,Lean(Nose),hunch,0.80,Bad,0.68,0.20
13:55:46.491,Lean(Nose),hunch,0.84,Bad,0.66,0.15
13:55:49.232,Lean(Nose),hunch,0.66,Bad,0.74,0.18
13:55:52.063,Lean(Nose),hunch,0.82,Bad,0.74,0.16
13:55:54.829,Lean(Nose),hunch,0.81,Bad,0.73,0.15
13:55:57.719,Lean(Nose),hunch,0.76,Bad,0.70,0.19
13:56:00.455,Hunch(Neck),hunch,0.81,Bad,0.69,0.15
13:56:03.302,Hunch(Neck),hunch,0.82,Bad,0.74,0.14
13:56:06.044,Hunch(Neck),hunch,0.81,Bad,0.69,0.15
13:56:08.948,Lean(Nose),tilt,0.71,Bad,0.74,0.17
13:56:11.690,Lean(Nose),hunch,0.58,Bad,0.72,0.22
13:56:14.580,Lean(Nose),tilt,0.75,Bad,0.81,0.23
13:56:17.372,Good,hunch,0.88,Bad,1.08,0.03
13:56:20.301,Lean(Nose),hunch,0.53,Bad,0.59,0.18
13:56:23.075,Lean(Nose),tilt,0.86,Bad,0.59,0.22
13:56:25.842,Lean(Nose),tilt,0.87,Bad,0.58,0.25
13:56:28.657,Lean(Nose),tilt,0.88,Bad,0.61,0.26
13:56:31.441,Lean(Nose),tilt,0.88,Bad,0.62,0.25
13:56:34.642,Lean(Nose),tilt,0.90,Bad,0.54,0.20
13:56:37.458,Lean(Nose),tilt,0.86,Bad,0.65,0.20
13:56:40.488,Lean(Nose),tilt,0.92,Bad,0.70,0.23
13:56:43.237,Lean(Nose),tilt,0.76,Bad,0.55,0.23
13:56:45.989,Lean(Nose),tilt,0.88,Bad,0.70,0.18
13:56:48.786,Lean(Nose),tilt,0.87,Bad,0.68,0.19
13:56:51.592,Lean(Nose),tilt,0.86,Bad,0.71,0.20
13:56:54.494,Lean(Nose),tilt,0.88,Bad,0.72,0.18
13:56:57.236,Lean(Nose),tilt,0.87,Bad,0.68,0.20
13:57:00.086,Lean(Nose),tilt,0.90,Bad,0.75,0.21
13:57:02.835,Lean(Nose),tilt,0.86,Bad,0.67,0.23
13:57:05.717,Lean(Nose),tilt,0.76,Bad,0.71,0.23
13:57:08.466,Lean(Nose),tilt,0.87,Bad,0.71,0.21
13:57:11.340,Lean(Nose),tilt,0.87,Bad,0.63,0.21
13:57:14.075,Lean(Nose),tilt,0.89,Bad,0.73,0.24
13:57:16.937,Lean(Nose),tilt,0.87,Bad,0.77,0.23
13:57:19.692,Lean(Nose),tilt,0.88,Bad,0.72,0.24
13:57:22.563,Lean(Nose),hunch,0.78,Bad,0.75,0.18
13:57:25.313,Lean(Nose),tilt,0.86,Bad,0.58,0.51
13:57:28.173,Lean(Nose),tilt,0.46,Bad,0.86,0.47
13:57:30.911,Lean(Nose),tilt,0.56,Bad,0.62,0.42
13:57:33.754,Lean(Nose),tilt,0.50,Bad,0.67,0.33
13:57:36.509,Lean(Nose),tilt,0.58,Bad,0.67,0.48
13:57:39.361,Good,hunch,0.50,Good,0.92,0.52
13:57:42.128,Lean(Nose),tilt,0.46,Bad,0.59,0.47
13:57:44.922,Lean(Nose),hunch,0.73,Bad,0.72,0.46
13:57:47.756,Lean(Nose),hunch,0.74,Bad,0.82,0.44
13:57:50.519,Lean(Nose),hunch,0.74,Bad,0.82,0.45
13:57:53.360,Lean(Nose),hunch,0.77,Bad,0.80,0.48
13:57:56.135,Lean(Nose),hunch,0.71,Bad,0.76,0.49
13:57:59.091,Lean(Nose),hunch,0.69,Bad,0.77,0.48
13:58:01.848,Lean(Nose),hunch,0.74,Bad,0.81,0.49
13:58:05.097,Lean(Nose),hunch,0.47,Bad,0.41,0.51
13:58:08.714,Lean(Nose),lean,0.89,Bad,-0.01,0.44
